OrderID,CustomerName,City,Product,Category,Quantity,Price,TotalAmount
1441,Arjun,Hyderabad,Headphones,Accessories,2,33234,66468
1442,Riya,Chennai,Laptop,Accessories,2,6577,13154
1443,Arjun,Bangalore,Headphones,Electronics,2,35620,71240
1444,Riya,Mumbai,Mobile,Electronics,1,48984,48984
1445,Sneha,Hyderabad,Laptop,Accessories,3,10000,30000
1446,Rahul,Delhi,Headphones,Electronics,2,15492,30984
1447,Rahul,Mumbai,Mobile,Electronics,2,10633,21266
1448,Neha,Delhi,Mobile,Electronics,4,6905,27620
1449,Karan,Mumbai,Laptop,Electronics,4,30769,123076
1450,Neha,Mumbai,Tablet,Accessories,1,17374,17374
1451,Neha,Chennai,Smartwatch,Accessories,1,31957,31957
1452,Neha,Hyderabad,Laptop,Electronics,1,17585,17585
1453,Neha,Hyderabad,Mobile,Accessories,4,36202,144808
1454,Neha,Mumbai,Mobile,Electronics,2,14847,29694
1455,Amit,Bangalore,Laptop,Electronics,4,14002,56008
1456,Rahul,Bangalore,Tablet,Electronics,3,46979,140937
1457,Neha,Delhi,Smartwatch,Electronics,1,14348,14348
1458,Riya,Delhi,Headphones,Accessories,1,22921,22921
1459,Rahul,Chennai,Laptop,Electronics,1,14926,14926
1460,Rahul,Mumbai,Smartwatch,Accessories,3,5195,15585
1461,Priya,Delhi,Smartwatch,Electronics,2,49471,98942
1462,Amit,Delhi,Mobile,Accessories,2,16360,32720
1463,Neha,Mumbai,Headphones,Accessories,2,47365,94730
1464,Arjun,Chennai,Laptop,Accessories,1,47904,47904
1465,Sneha,Delhi,Mobile,Accessories,2,26210,52420
1466,Karan,Chennai,Mobile,Electronics,4,25911,103644
1467,Riya,Hyderabad,Tablet,Accessories,1,9343,9343
1468,Arjun,Chennai,Smartwatch,Electronics,3,31652,94956
1469,Amit,Bangalore,Laptop,Accessories,3,16073,48219
1470,Sneha,Bangalore,Laptop,Accessories,2,38834,77668
1471,Amit,Chennai,Laptop,Accessories,1,31237,31237
1472,Riya,Bangalore,Mobile,Electronics,4,39267,157068
1473,Rahul,Hyderabad,Tablet,Accessories,4,28756,115024
1474,Sneha,Mumbai,Headphones,Electronics,1,37134,37134
1475,Rahul,Bangalore,Mobile,Electronics,2,42205,84410
1476,Riya,Bangalore,Headphones,Electronics,3,2502,7506
1477,Arjun,Chennai,Tablet,Accessories,3,17123,51369
1478,Riya,Hyderabad,Smartwatch,Accessories,4,42315,169260
1479,Arjun,Mumbai,Laptop,Accessories,4,49193,196772
1480,Sneha,Chennai,Headphones,Accessories,4,22751,91004
1481,Sneha,Chennai,Mobile,Accessories,3,13207,39621
1482,Neha,Hyderabad,Headphones,Accessories,4,24617,98468
1483,Amit,Mumbai,Smartwatch,Accessories,3,23243,69729
1484,Neha,Hyderabad,Laptop,Electronics,3,11290,33870
1485,Amit,Mumbai,Headphones,Accessories,2,48569,97138
1486,Neha,Hyderabad,Smartwatch,Electronics,2,33120,66240
1487,Rahul,Chennai,Mobile,Electronics,2,16096,32192
1488,Sneha,Chennai,Tablet,Accessories,4,30839,123356
1489,Arjun,Delhi,Mobile,Accessories,3,34621,103863
1490,Amit,Bangalore,Laptop,Electronics,4,43495,173980
1491,Riya,Hyderabad,Mobile,Electronics,3,49096,147288
1492,Amit,Delhi,Mobile,Accessories,2,41946,83892
1493,Arjun,Bangalore,Mobile,Electronics,2,46178,92356
1494,Neha,Hyderabad,Mobile,Electronics,4,21198,84792
1495,Amit,Mumbai,Laptop,Electronics,3,40132,120396
1496,Karan,Bangalore,Smartwatch,Electronics,4,15216,60864
1497,Rahul,Chennai,Headphones,Accessories,1,31306,31306
1498,Sneha,Delhi,Tablet,Accessories,4,18368,73472
1499,Arjun,Bangalore,Headphones,Electronics,2,48418,96836
1500,Sneha,Bangalore,Headphones,Electronics,3,31630,94890
1501,Karan,Chennai,Tablet,Electronics,3,6625,19875
1502,Amit,Hyderabad,Laptop,Accessories,4,42472,169888
1503,Amit,Mumbai,Tablet,Accessories,2,35615,71230
1504,Riya,Chennai,Laptop,Electronics,1,48011,48011
1505,Karan,Mumbai,Headphones,Electronics,4,36976,147904
1506,Arjun,Hyderabad,Laptop,Electronics,3,29546,88638
1507,Riya,Bangalore,Smartwatch,Accessories,2,23260,46520
1508,Rahul,Mumbai,Tablet,Electronics,3,10614,31842
1509,Riya,Delhi,Smartwatch,Electronics,3,1137,3411
1510,Priya,Delhi,Headphones,Electronics,3,39134,117402
1511,Arjun,Chennai,Tablet,Electronics,3,23677,71031
1512,Priya,Hyderabad,Headphones,Electronics,1,36276,36276
1513,Karan,Chennai,Smartwatch,Accessories,2,24100,48200
1514,Neha,Chennai,Headphones,Accessories,4,16751,67004
1515,Priya,Chennai,Tablet,Accessories,2,27309,54618
1516,Rahul,Delhi,Tablet,Electronics,2,24256,48512
1517,Riya,Delhi,Headphones,Accessories,2,38868,77736
1518,Neha,Chennai,Tablet,Electronics,4,12149,48596
1519,Riya,Delhi,Tablet,Accessories,2,11866,23732
1520,Priya,Hyderabad,Headphones,Accessories,4,12380,49520
1521,Riya,Chennai,Smartwatch,Electronics,4,18283,73132
1522,Karan,Delhi,Tablet,Electronics,1,22726,22726
1523,Neha,Mumbai,Tablet,Electronics,3,41709,125127
1524,Karan,Chennai,Tablet,Accessories,4,5820,23280
1525,Priya,Chennai,Tablet,Electronics,3,9227,27681
1526,Karan,Hyderabad,Headphones,Accessories,2,12224,24448
1527,Rahul,Bangalore,Smartwatch,Accessories,3,39711,119133
1528,Priya,Bangalore,Smartwatch,Accessories,3,20433,61299
1529,Priya,Hyderabad,Laptop,Electronics,3,13894,41682
1530,Priya,Hyderabad,Tablet,Electronics,2,40220,80440
1531,Arjun,Hyderabad,Tablet,Electronics,2,41917,83834
1532,Riya,Bangalore,Laptop,Accessories,4,19622,78488
1533,Arjun,Hyderabad,Smartwatch,Accessories,4,36637,146548
1534,Arjun,Delhi,Mobile,Electronics,1,31937,31937
1535,Rahul,Chennai,Mobile,Accessories,2,21019,42038
1536,Neha,Chennai,Smartwatch,Accessories,1,8483,8483
1537,Riya,Mumbai,Tablet,Accessories,2,45156,90312
1538,Karan,Mumbai,Mobile,Electronics,3,6135,18405
1539,Amit,Chennai,Headphones,Accessories,1,37337,37337
1540,Priya,Delhi,Headphones,Accessories,1,39519,39519
1541,Karan,Bangalore,Laptop,Electronics,1,44847,44847
1542,Priya,Bangalore,Smartwatch,Electronics,2,20122,40244
1543,Rahul,Delhi,Smartwatch,Electronics,4,39005,156020
1544,Priya,Bangalore,Mobile,Electronics,1,9939,9939
1545,Arjun,Hyderabad,Tablet,Electronics,4,28409,113636
1546,Riya,Chennai,Smartwatch,Electronics,2,35841,71682
1547,Amit,Chennai,Mobile,Accessories,1,33393,33393
1548,Sneha,Delhi,Mobile,Accessories,2,42689,85378
1549,Priya,Bangalore,Smartwatch,Accessories,4,11903,47612
1550,Karan,Mumbai,Mobile,Accessories,4,34574,138296
1551,Arjun,Mumbai,Laptop,Electronics,1,35369,35369
1552,Sneha,Bangalore,Laptop,Accessories,4,47949,191796
1553,Amit,Mumbai,Smartwatch,Electronics,3,33403,100209
1554,Sneha,Delhi,Tablet,Electronics,3,27453,82359
1555,Arjun,Delhi,Laptop,Accessories,1,7811,7811
1556,Riya,Bangalore,Laptop,Accessories,2,32525,65050
1557,Riya,Mumbai,Smartwatch,Electronics,2,21115,42230
1558,Neha,Delhi,Headphones,Electronics,2,34080,68160
1559,Riya,Delhi,Mobile,Electronics,3,26820,80460
1560,Neha,Hyderabad,Laptop,Electronics,4,43398,173592
1561,Sneha,Hyderabad,Headphones,Accessories,3,24452,73356
1562,Rahul,Delhi,Tablet,Electronics,4,17754,71016
1563,Karan,Bangalore,Headphones,Accessories,3,15727,47181
1564,Karan,Chennai,Smartwatch,Electronics,2,14260,28520
1565,Sneha,Chennai,Tablet,Electronics,2,9326,18652
1566,Priya,Delhi,Tablet,Electronics,2,14439,28878
1567,Priya,Delhi,Headphones,Accessories,1,33936,33936
1568,Riya,Delhi,Smartwatch,Electronics,1,18177,18177
1569,Karan,Bangalore,Laptop,Accessories,4,8960,35840
1570,Karan,Hyderabad,Headphones,Accessories,1,9173,9173
1571,Neha,Delhi,Laptop,Accessories,3,28366,85098
1572,Rahul,Delhi,Headphones,Electronics,3,36658,109974
1573,Arjun,Mumbai,Laptop,Accessories,4,9953,39812
1574,Priya,Bangalore,Headphones,Accessories,4,16404,65616
1575,Karan,Delhi,Tablet,Electronics,2,15896,31792
1576,Neha,Mumbai,Mobile,Electronics,1,28870,28870
1577,Amit,Chennai,Tablet,Accessories,2,22433,44866
1578,Neha,Delhi,Laptop,Accessories,1,30849,30849
1579,Priya,Delhi,Smartwatch,Electronics,1,4834,4834
1580,Priya,Mumbai,Tablet,Accessories,4,31960,127840
1581,Neha,Bangalore,Mobile,Accessories,2,27768,55536
1582,Arjun,Delhi,Laptop,Accessories,2,22568,45136
1583,Sneha,Chennai,Tablet,Electronics,1,28747,28747
1584,Priya,Delhi,Headphones,Accessories,1,23634,23634
1585,Neha,Chennai,Smartwatch,Electronics,4,16785,67140
1586,Karan,Hyderabad,Laptop,Electronics,3,35503,106509
1587,Neha,Hyderabad,Tablet,Electronics,2,21867,43734
1588,Rahul,Chennai,Laptop,Accessories,2,24636,49272
1589,Sneha,Bangalore,Headphones,Electronics,4,38287,153148
1590,Amit,Delhi,Mobile,Accessories,4,24925,99700
1591,Arjun,Delhi,Tablet,Electronics,2,29965,59930
1592,Riya,Hyderabad,Laptop,Accessories,2,19461,38922
1593,Amit,Chennai,Laptop,Accessories,1,33943,33943
1594,Sneha,Delhi,Laptop,Accessories,3,19323,57969
1595,Sneha,Delhi,Mobile,Electronics,2,10373,20746
1596,Sneha,Bangalore,Laptop,Accessories,4,6087,24348
1597,Amit,Mumbai,Smartwatch,Accessories,1,39213,39213
1598,Karan,Hyderabad,Smartwatch,Electronics,1,26352,26352
1599,Sneha,Hyderabad,Laptop,Electronics,4,38035,152140
1600,Neha,Mumbai,Smartwatch,Accessories,4,7504,30016
1601,Amit,Delhi,Tablet,Electronics,1,40996,40996
1602,Riya,Bangalore,Smartwatch,Electronics,4,28323,113292
1603,Sneha,Bangalore,Laptop,Electronics,1,39877,39877
1604,Neha,Hyderabad,Headphones,Accessories,4,7631,30524
1605,Karan,Bangalore,Tablet,Electronics,1,18196,18196
1606,Rahul,Mumbai,Mobile,Accessories,2,26149,52298
1607,Karan,Delhi,Laptop,Electronics,2,4599,9198
1608,Riya,Mumbai,Mobile,Electronics,4,32071,128284
1609,Sneha,Chennai,Headphones,Accessories,3,31080,93240
1610,Riya,Hyderabad,Mobile,Electronics,2,49127,98254
1611,Amit,Bangalore,Laptop,Electronics,1,29164,29164
1612,Priya,Chennai,Laptop,Electronics,3,16082,48246
1613,Sneha,Bangalore,Headphones,Electronics,1,26969,26969
1614,Priya,Delhi,Laptop,Accessories,1,22902,22902
1615,Neha,Delhi,Headphones,Accessories,2,24736,49472
1616,Rahul,Delhi,Headphones,Accessories,4,25610,102440
1617,Arjun,Bangalore,Laptop,Accessories,4,23930,95720
1618,Riya,Chennai,Smartwatch,Accessories,1,44907,44907
1619,Karan,Delhi,Headphones,Accessories,2,38448,76896
1620,Rahul,Chennai,Laptop,Accessories,1,18263,18263
1621,Sneha,Bangalore,Smartwatch,Electronics,3,49460,148380
1622,Priya,Chennai,Headphones,Accessories,1,17529,17529
1623,Karan,Bangalore,Smartwatch,Accessories,2,38680,77360
1624,Priya,Bangalore,Tablet,Accessories,1,5152,5152
1625,Amit,Hyderabad,Tablet,Electronics,2,7334,14668
1626,Priya,Bangalore,Smartwatch,Accessories,4,37719,150876
1627,Amit,Bangalore,Headphones,Accessories,2,22987,45974
1628,Neha,Mumbai,Laptop,Accessories,3,7584,22752
1629,Karan,Delhi,Mobile,Electronics,2,46130,92260
1630,Karan,Hyderabad,Laptop,Accessories,3,15192,45576
1631,Arjun,Hyderabad,Mobile,Electronics,3,3155,9465
1632,Sneha,Hyderabad,Mobile,Electronics,1,40701,40701
1633,Amit,Mumbai,Headphones,Electronics,3,34582,103746
1634,Arjun,Bangalore,Smartwatch,Electronics,2,48170,96340
1635,Priya,Delhi,Laptop,Accessories,4,5772,23088
1636,Priya,Chennai,Smartwatch,Electronics,2,718,1436
1637,Arjun,Bangalore,Tablet,Electronics,4,31392,125568
1638,Karan,Mumbai,Headphones,Accessories,3,37971,113913
1639,Priya,Bangalore,Headphones,Electronics,1,49262,49262
1640,Riya,Bangalore,Tablet,Electronics,3,22015,66045
1641,Neha,Mumbai,Laptop,Electronics,3,34807,104421
1642,Neha,Hyderabad,Tablet,Electronics,4,13645,54580
1643,Riya,Hyderabad,Laptop,Electronics,2,18486,36972
1644,Arjun,Delhi,Mobile,Electronics,1,19588,19588
1645,Riya,Delhi,Headphones,Accessories,1,5564,5564
1646,Amit,Hyderabad,Laptop,Accessories,1,47056,47056
1647,Amit,Chennai,Smartwatch,Accessories,1,22696,22696
1648,Arjun,Bangalore,Smartwatch,Accessories,2,12103,24206
1649,Riya,Chennai,Headphones,Electronics,1,2988,2988
1650,Amit,Bangalore,Tablet,Electronics,4,25692,102768
1651,Karan,Hyderabad,Tablet,Electronics,4,29397,117588
1652,Riya,Delhi,Laptop,Accessories,1,19302,19302
1653,Karan,Delhi,Tablet,Accessories,1,16911,16911
1654,Amit,Chennai,Headphones,Electronics,2,30166,60332
1655,Neha,Delhi,Laptop,Electronics,2,41475,82950
1656,Amit,Hyderabad,Mobile,Accessories,1,13270,13270
1657,Karan,Chennai,Tablet,Accessories,2,8477,16954
1658,Rahul,Bangalore,Tablet,Accessories,3,37929,113787
1659,Sneha,Delhi,Laptop,Accessories,1,32531,32531
1660,Priya,Mumbai,Smartwatch,Electronics,2,5049,10098
1661,Riya,Delhi,Tablet,Accessories,4,20837,83348
1662,Rahul,Bangalore,Headphones,Accessories,1,27865,27865
1663,Amit,Chennai,Tablet,Electronics,1,21145,21145
1664,Neha,Bangalore,Mobile,Electronics,4,48297,193188
1665,Arjun,Mumbai,Tablet,Electronics,4,25007,100028
1666,Amit,Hyderabad,Smartwatch,Accessories,2,5473,10946
1667,Neha,Delhi,Tablet,Accessories,4,8936,35744
1668,Sneha,Chennai,Laptop,Accessories,3,10586,31758
1669,Amit,Hyderabad,Tablet,Accessories,1,18240,18240
1670,Karan,Bangalore,Smartwatch,Electronics,3,26018,78054
1671,Arjun,Chennai,Laptop,Electronics,2,20351,40702
1672,Neha,Hyderabad,Headphones,Accessories,4,40232,160928
1673,Neha,Chennai,Laptop,Accessories,1,15342,15342
1674,Neha,Mumbai,Mobile,Accessories,4,30454,121816
1675,Sneha,Mumbai,Laptop,Electronics,4,2245,8980
1676,Amit,Delhi,Headphones,Accessories,2,13197,26394
1677,Sneha,Delhi,Tablet,Electronics,2,27433,54866
1678,Riya,Mumbai,Laptop,Accessories,2,4379,8758
1679,Priya,Chennai,Laptop,Electronics,2,20661,41322
1680,Priya,Mumbai,Laptop,Electronics,1,18999,18999
1681,Riya,Delhi,Laptop,Accessories,3,23141,69423
1682,Amit,Mumbai,Headphones,Electronics,3,35535,106605
1683,Karan,Mumbai,Smartwatch,Electronics,1,19151,19151
1684,Sneha,Chennai,Smartwatch,Accessories,4,10188,40752
1685,Arjun,Hyderabad,Laptop,Electronics,1,48333,48333
1686,Neha,Delhi,Headphones,Accessories,3,11488,34464
1687,Neha,Chennai,Headphones,Electronics,3,23970,71910
1688,Amit,Mumbai,Laptop,Electronics,1,37749,37749
1689,Karan,Mumbai,Mobile,Electronics,2,24349,48698
1690,Priya,Hyderabad,Laptop,Electronics,4,34197,136788
1691,Priya,Delhi,Mobile,Accessories,1,8273,8273
1692,Neha,Delhi,Laptop,Accessories,3,36592,109776
1693,Amit,Bangalore,Mobile,Accessories,2,29576,59152
1694,Sneha,Delhi,Mobile,Electronics,4,5087,20348
1695,Priya,Hyderabad,Laptop,Electronics,3,33624,100872
1696,Sneha,Bangalore,Mobile,Accessories,4,16287,65148
1697,Karan,Bangalore,Tablet,Accessories,2,20948,41896
1698,Priya,Mumbai,Smartwatch,Accessories,3,5999,17997
1699,Priya,Mumbai,Headphones,Accessories,2,4341,8682
1700,Rahul,Delhi,Mobile,Electronics,1,45390,45390
1701,Priya,Bangalore,Mobile,Accessories,1,25902,25902
1702,Riya,Mumbai,Headphones,Electronics,4,46677,186708
1703,Arjun,Hyderabad,Mobile,Accessories,2,23555,47110
1704,Riya,Mumbai,Headphones,Electronics,2,40327,80654
1705,Amit,Mumbai,Laptop,Accessories,4,1165,4660
1706,Amit,Bangalore,Tablet,Accessories,4,32771,131084
1707,Sneha,Bangalore,Tablet,Electronics,4,23737,94948
1708,Riya,Chennai,Smartwatch,Electronics,1,43488,43488
1709,Riya,Hyderabad,Mobile,Accessories,4,28767,115068
1710,Riya,Bangalore,Smartwatch,Electronics,1,11274,11274
1711,Karan,Delhi,Laptop,Accessories,4,1053,4212
1712,Priya,Hyderabad,Tablet,Electronics,2,14360,28720
1713,Arjun,Hyderabad,Laptop,Accessories,2,25403,50806
1714,Sneha,Bangalore,Laptop,Accessories,4,7545,30180
1715,Riya,Hyderabad,Mobile,Accessories,4,9880,39520
1716,Riya,Bangalore,Laptop,Accessories,1,33417,33417
1717,Rahul,Mumbai,Tablet,Accessories,3,32761,98283
1718,Sneha,Chennai,Smartwatch,Accessories,1,49641,49641
1719,Riya,Mumbai,Tablet,Accessories,2,13843,27686
1720,Sneha,Bangalore,Mobile,Accessories,4,3353,13412
1721,Priya,Bangalore,Tablet,Electronics,2,10628,21256
1722,Rahul,Mumbai,Headphones,Electronics,3,45848,137544
1723,Sneha,Delhi,Smartwatch,Electronics,1,48522,48522
1724,Arjun,Delhi,Headphones,Accessories,2,3236,6472
1725,Arjun,Delhi,Headphones,Accessories,1,34224,34224
1726,Amit,Bangalore,Mobile,Accessories,4,11940,47760
1727,Rahul,Hyderabad,Laptop,Electronics,2,5680,11360
1728,Rahul,Bangalore,Headphones,Electronics,3,30784,92352
1729,Amit,Hyderabad,Tablet,Electronics,1,41875,41875
1730,Sneha,Mumbai,Laptop,Electronics,1,12146,12146
1731,Rahul,Chennai,Tablet,Electronics,3,19529,58587
1732,Arjun,Hyderabad,Tablet,Accessories,2,20658,41316
1733,Arjun,Delhi,Laptop,Electronics,2,14842,29684
1734,Riya,Bangalore,Laptop,Accessories,1,38281,38281
1735,Priya,Mumbai,Tablet,Accessories,3,584,1752
1736,Rahul,Delhi,Mobile,Accessories,1,2435,2435
1737,Sneha,Mumbai,Smartwatch,Electronics,1,30966,30966
1738,Amit,Chennai,Smartwatch,Electronics,4,42876,171504
1739,Amit,Bangalore,Mobile,Accessories,2,9762,19524
1740,Sneha,Bangalore,Laptop,Electronics,2,12104,24208
1741,Karan,Chennai,Tablet,Electronics,4,42981,171924
1742,Neha,Bangalore,Smartwatch,Accessories,2,23633,47266
1743,Priya,Hyderabad,Tablet,Accessories,2,29167,58334
1744,Amit,Mumbai,Mobile,Accessories,2,35741,71482
1745,Rahul,Delhi,Tablet,Accessories,3,34003,102009
1746,Priya,Chennai,Mobile,Accessories,4,3338,13352
1747,Rahul,Hyderabad,Laptop,Electronics,1,35830,35830
1748,Karan,Delhi,Mobile,Accessories,3,13940,41820
1749,Arjun,Delhi,Mobile,Electronics,1,37174,37174
1750,Priya,Chennai,Smartwatch,Electronics,4,34540,138160
1751,Riya,Hyderabad,Tablet,Accessories,4,38104,152416
1752,Amit,Delhi,Smartwatch,Accessories,4,35130,140520
1753,Priya,Delhi,Headphones,Electronics,2,37494,74988
1754,Priya,Hyderabad,Mobile,Accessories,3,26839,80517
1755,Priya,Bangalore,Headphones,Electronics,4,30884,123536
1756,Neha,Delhi,Smartwatch,Accessories,1,45878,45878
1757,Priya,Mumbai,Tablet,Accessories,2,42282,84564
1758,Rahul,Hyderabad,Smartwatch,Electronics,2,33143,66286
1759,Arjun,Delhi,Tablet,Electronics,3,17426,52278
1760,Karan,Chennai,Tablet,Accessories,3,39477,118431
1761,Sneha,Mumbai,Laptop,Accessories,3,24152,72456
1762,Priya,Delhi,Mobile,Accessories,2,10770,21540
1763,Amit,Mumbai,Smartwatch,Electronics,4,17768,71072
1764,Priya,Mumbai,Tablet,Accessories,1,36917,36917
1765,Amit,Bangalore,Smartwatch,Accessories,4,47394,189576
1766,Rahul,Mumbai,Smartwatch,Accessories,1,49341,49341
1767,Amit,Bangalore,Tablet,Accessories,4,20817,83268
1768,Riya,Hyderabad,Headphones,Electronics,3,36934,110802
1769,Sneha,Bangalore,Mobile,Electronics,1,46625,46625
1770,Arjun,Chennai,Mobile,Electronics,2,15948,31896
1771,Amit,Delhi,Laptop,Accessories,1,10413,10413
1772,Amit,Hyderabad,Laptop,Accessories,2,9066,18132
1773,Arjun,Hyderabad,Laptop,Accessories,4,32944,131776
1774,Sneha,Chennai,Mobile,Electronics,3,16105,48315
1775,Priya,Bangalore,Headphones,Electronics,1,1057,1057
1776,Amit,Delhi,Mobile,Electronics,2,42740,85480
1777,Arjun,Bangalore,Mobile,Electronics,4,44883,179532
1778,Riya,Mumbai,Mobile,Accessories,3,6540,19620
1779,Riya,Bangalore,Mobile,Electronics,3,47152,141456
1780,Rahul,Hyderabad,Headphones,Electronics,3,34396,103188
1781,Arjun,Delhi,Laptop,Accessories,4,22304,89216
1782,Rahul,Bangalore,Smartwatch,Electronics,4,9792,39168
1783,Riya,Delhi,Laptop,Accessories,4,26610,106440
1784,Sneha,Delhi,Laptop,Accessories,3,5849,17547
1785,Priya,Mumbai,Smartwatch,Accessories,1,30874,30874
1786,Arjun,Mumbai,Mobile,Accessories,2,19509,39018
1787,Karan,Hyderabad,Headphones,Accessories,4,45587,182348
1788,Riya,Chennai,Headphones,Electronics,1,43091,43091
1789,Riya,Delhi,Laptop,Electronics,2,557,1114
1790,Karan,Chennai,Smartwatch,Accessories,3,9003,27009
1791,Neha,Hyderabad,Tablet,Electronics,1,28793,28793
1792,Riya,Delhi,Mobile,Accessories,3,43461,130383
1793,Amit,Delhi,Laptop,Electronics,2,19621,39242
1794,Sneha,Chennai,Headphones,Electronics,4,5993,23972
1795,Arjun,Bangalore,Smartwatch,Electronics,3,37145,111435
1796,Karan,Mumbai,Smartwatch,Electronics,1,2782,2782
1797,Amit,Bangalore,Laptop,Electronics,4,23670,94680
1798,Karan,Chennai,Tablet,Electronics,1,44643,44643
1799,Arjun,Mumbai,Headphones,Electronics,2,1931,3862
1800,Rahul,Bangalore,Laptop,Accessories,2,45794,91588
1801,Arjun,Mumbai,Tablet,Accessories,4,35043,140172
1802,Neha,Delhi,Smartwatch,Accessories,1,21091,21091
1803,Arjun,Bangalore,Mobile,Electronics,1,11851,11851
1804,Arjun,Mumbai,Headphones,Electronics,1,32983,32983
1805,Neha,Mumbai,Headphones,Accessories,1,31695,31695
1806,Sneha,Mumbai,Tablet,Accessories,2,47907,95814
1807,Riya,Bangalore,Laptop,Electronics,1,37653,37653
1808,Arjun,Hyderabad,Smartwatch,Accessories,2,23235,46470
1809,Neha,Bangalore,Tablet,Accessories,1,15703,15703
1810,Amit,Chennai,Mobile,Accessories,1,4474,4474
1811,Rahul,Bangalore,Mobile,Accessories,3,39173,117519
1812,Rahul,Mumbai,Mobile,Electronics,3,37733,113199
1813,Arjun,Delhi,Tablet,Accessories,1,20186,20186
1814,Sneha,Bangalore,Smartwatch,Accessories,2,40213,80426
1815,Sneha,Bangalore,Headphones,Accessories,1,44326,44326
1816,Amit,Mumbai,Laptop,Accessories,3,13136,39408
1817,Arjun,Delhi,Headphones,Electronics,1,35570,35570
1818,Rahul,Delhi,Smartwatch,Accessories,3,29623,88869
1819,Sneha,Chennai,Headphones,Accessories,1,32312,32312
1820,Arjun,Bangalore,Tablet,Accessories,4,29260,117040
1821,Karan,Delhi,Mobile,Accessories,1,5466,5466
1822,Sneha,Delhi,Smartwatch,Accessories,2,46715,93430
1823,Neha,Hyderabad,Smartwatch,Electronics,3,18926,56778
1824,Karan,Hyderabad,Headphones,Accessories,4,14662,58648
1825,Riya,Delhi,Tablet,Accessories,3,16558,49674
1826,Sneha,Chennai,Headphones,Electronics,3,41982,125946
1827,Rahul,Delhi,Headphones,Accessories,2,44167,88334
1828,Priya,Mumbai,Smartwatch,Electronics,1,3498,3498
1829,Karan,Bangalore,Headphones,Accessories,2,1409,2818
1830,Riya,Chennai,Mobile,Electronics,1,45997,45997
